row_id,smiles,MW,LogP,QED,TPSA,HBD,HBA,RB,SA,C,N,O,S,F,Cl,Br,I,ring_count,scaffold_class,fg_ester,fg_amide,fg_amine,fg_alcohol,fg_halogen,img_mean,img_std,img_contrast,img_edge_density,img_texture,hist_0,hist_1,hist_2,hist_3,patch_mean_min,patch_mean_max,patch_mean_std
137,CN1CCN(c2ccc(Nc3ncc(C#N)c(Nc4ccccc4C(N)=O)n3)cc2)CC1,428.50000000000017,2.686180000000001,0.5475653972950703,123.2,3.0,8.0,6.0,3.88,23.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,8.0,0.0,0.0,0.7152279615402222,0.2228500097990036,0.8588235378265381,0.19986979166666666,0.1457706093788147,0.11219618055555555,0.0,0.0030381944444444445,0.884765625,0.5198121666908264,0.794403612613678,0.09272704273462296
3,CCOC(=O)c1cc2cc(C(=O)O)ccc2[nH]1,233.22299999999998,2.0428,0.7948748727748411,79.39000000000001,2.0,3.0,3.0,2.61,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.7864544987678528,0.14899203181266785,0.8705882430076599,0.19889322916666666,0.10236353427171707,0.04286024305555555,0.0,0.0,0.9571397569444444,0.6772739887237549,0.8188861608505249,0.05050458014011383
366,Cc1c(O)ccc2c3c(c(=O)oc12)CCCC3,230.26299999999992,2.6858200000000005,0.7077516871397206,50.44,1.0,3.0,0.0,2.7,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7620881199836731,0.14697420597076416,0.8588235378265381,0.197265625,0.09973355382680893,0.04513888888888889,0.0,0.002170138888888889,0.9526909722222222,0.6723924279212952,0.7946350574493408,0.047586653381586075
338,COc1cc2c(c3c1c(=O)c1cc4ccccc4cc1n3C)[C@@H](O)[C@@H](OC(=O)/C=C/c1ccc(Cl)cc1Cl)C(C)(C)O2,604.4860000000002,6.989900000000006,0.13526267797217084,86.99,1.0,7.0,4.0,4.68,33.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,2.0,2.0,0.5799334645271301,0.20209714770317078,0.7176470756530762,0.1999782986111111,0.13171786069869995,0.15006510416666666,0.0,0.8499348958333334,0.0,0.40777507424354553,0.6641612648963928,0.0854395404458046
59,CCCCCCO[C@H]1C=C(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]1NC(C)=O,375.4180000000001,-0.4619999999999982,0.30497782786668215,145.55,5.0,7.0,11.0,2.95,17.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.8464176058769226,0.23118999600410461,0.9921568632125854,0.19932725694444445,0.15150344371795654,0.08289930555555555,0.0,0.0,0.9171006944444444,0.6118191480636597,0.9166462421417236,0.10485970228910446
355,O=C(Nc1cc(Cl)ccc1O)c1ccc(F)cc1,265.671,3.437000000000001,0.817449699863579,49.33,2.0,2.0,2.0,2.64,13.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.7266761660575867,0.15279237926006317,0.8196078538894653,0.1976996527777778,0.10345499962568283,0.053059895833333336,0.0,0.2156032986111111,0.7313368055555556,0.5881059169769287,0.7633782625198364,0.058886583894491196
328,C[C@@H](S[C@H]1CO[C@H](/C=C/C=C/c2ccc(C#N)cc2F)OC1)[C@@](Cn1cncn1)(OC(=O)CCN)c1ccc(F)cc1F,613.6620000000004,4.487380000000003,0.2324185908645105,125.28000000000002,1.0,10.0,12.0,4.53,30.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,3.0,3.0,0.627936065196991,0.2270241528749466,0.7764706015586853,0.1999782986111111,0.14626073837280273,0.15125868055555555,0.0,0.8191189236111112,0.029622395833333332,0.3717252314090729,0.7241217494010925,0.11127209663391113
363,CC(=O)c1sc(NC(=O)Nc2ccc(C)cc2C)nc1C,303.38700000000006,3.9149600000000015,0.844313095720295,71.09,2.0,4.0,3.0,2.81,15.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.7034905552864075,0.15662705898284912,0.7960784435272217,0.1921657986111111,0.10625696927309036,0.060980902777777776,0.0,0.6470269097222222,0.2919921875,0.5348992347717285,0.7452001571655273,0.0656987801194191
161,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2ccc(O)cc21,358.3530000000001,3.197300000000001,0.5390933650781186,84.47000000000001,2.0,5.0,2.0,3.7399999999999998,21.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,0.7185198664665222,0.18704098463058472,0.8352941274642944,0.19932725694444445,0.12475079298019409,0.08257378472222222,0.0,0.06260850694444445,0.8548177083333334,0.5472903251647949,0.7747685313224792,0.08238384872674942
141,C/C=C(\C)[C@@H](O)C(=O)O[C@@H]1C[C@H](C(C)(C)O)[C@](C)(CCC(=O)OC)[C@H]2CC[C@]3(C)C(=CC[C@H]3[C@H]3CO[C@H](C=C(C)C)C3)[C@@]21C,614.8640000000003,6.715800000000008,0.2197000252508849,102.29000000000002,2.0,7.0,9.0,4.08,37.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,2.0,0.0,0.5842983722686768,0.19837798178195953,0.7215686440467834,0.1999782986111111,0.1285194605588913,0.1421440972222222,0.0,0.8578559027777778,0.0,0.41657817363739014,0.6654684543609619,0.08306416124105453
287,CCC[C@H]1C(=O)N([C@@H](Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)[C@@H](Cc1ccc(F)cc1)NC(=O)[C@H](C)NC,603.7390000000003,2.8109,0.29507002762082585,110.85,3.0,5.0,12.0,4.319999999999999,34.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,5.0,0.0,1.0,0.6864855289459229,0.24240922927856445,0.843137264251709,0.19986979166666666,0.1598864495754242,0.1462673611111111,0.0,0.009657118055555556,0.8440755208333334,0.4641543924808502,0.7866013050079346,0.10813385248184204
286,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C([C@@H](O)[C@H](OC(C)=O)[C@]12C)[C@@]1(C)C[C@@H](O)[C@H](OS(=O)(=O)O)C(C)(C)[C@@H]1CC3)C(C)C,596.8270000000001,5.645300000000006,0.18632370469761486,130.35999999999999,3.0,7.0,8.0,4.1499999999999995,32.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.5907620191574097,0.20580698549747467,0.7333333492279053,0.19986979166666666,0.13562330603599548,0.14876302083333334,0.0,0.8512369791666666,0.0,0.4526824951171875,0.6757965683937073,0.07940544933080673
337,Oc1ccccc1-c1cc[nH]n1,160.17600000000002,1.7822999999999998,0.6676126350571054,48.91,2.0,2.0,1.0,2.3,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.8121740818023682,0.11346498131752014,0.8509804010391235,0.19563802083333334,0.07911273837089539,0.023654513888888888,0.0,0.0,0.9763454861111112,0.6974400877952576,0.8303444981575012,0.03808310255408287
31,CCc1c(C)[nH]c2c1/C(=N/OC(=O)NCCc1cccnc1)CCC2,340.4270000000001,3.2898200000000024,0.6473391896165672,79.36999999999999,2.0,4.0,5.0,3.18,19.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,1.0,0.0,0.7243953347206116,0.17248575389385223,0.8274509906768799,0.1974826388888889,0.10987599939107895,0.068359375,0.0,0.09722222222222222,0.8344184027777778,0.5449142456054688,0.771813690662384,0.07927480340003967
240,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccoc2)c(O)c1,486.2650000000002,3.6575000000000015,0.2976938291322164,91.57000000000001,3.0,5.0,4.0,3.6,21.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.6783267259597778,0.21069565415382385,0.8078431487083435,0.1999782986111111,0.14004415273666382,0.11707899305555555,0.0,0.3592664930555556,0.5236545138888888,0.47943899035453796,0.755936861038208,0.09554076194763184
162,CCCCCOc1ccc(Oc2ccc(O)cc2)cc1,272.344,4.753500000000004,0.7388642007185839,38.69,1.0,3.0,7.0,2.54,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.6811227798461914,0.13403138518333435,0.772549033164978,0.19911024305555555,0.08850868791341782,0.04969618055555555,0.0,0.9450954861111112,0.005208333333333333,0.5692675113677979,0.7121800184249878,0.04935634136199951
133,N#Cc1ccc2cc1Oc1cccc(c1)C(c1cccc(Cl)c1)N1CC[C@@H](NCc3cncn3C2)C1=O,509.99700000000024,5.042280000000005,0.3883571607463778,83.18,1.0,6.0,1.0,4.449999999999999,29.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,5.0,0.0,1.0,0.6204469799995422,0.20393095910549164,0.7568627595901489,0.1996527777777778,0.1277042180299759,0.1328125,0.0,0.8664279513888888,0.0007595486111111111,0.4331631064414978,0.7010893225669861,0.09765598177909851
122,O=C(/C=C/c1ccc(/C=N/OCc2ccccc2)cc1)NO,296.32599999999996,2.7558999999999996,0.37251760325886013,70.92,2.0,4.0,6.0,2.76,17.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.750626802444458,0.16197754442691803,0.8470588326454163,0.19856770833333334,0.11259838938713074,0.056315104166666664,0.0,0.0078125,0.9358723958333334,0.6032679677009583,0.7905910015106201,0.06510629504919052
72,CN(C)CCNC(=O)C(=O)CCCCCCOc1ccc(-c2ccccc2)cc1,396.531,3.929800000000003,0.4116743330541682,58.64,1.0,4.0,13.0,2.9699999999999998,24.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.6928547024726868,0.17300797998905182,0.8039215803146362,0.1976996527777778,0.12523865699768066,0.07845052083333333,0.0,0.6371527777777778,0.2843967013888889,0.5578976273536682,0.7436410784721375,0.06723213195800781
289,Cn1nc(C(=O)NCCO)c2c1-c1nc(Nc3ccccc3)ncc1CC2,364.40900000000016,1.4414,0.6327434022445423,104.96000000000001,3.0,7.0,5.0,3.65,19.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,6.0,1.0,0.0,0.7747153043746948,0.21305342018604279,0.9019607901573181,0.1986762152777778,0.14164474606513977,0.08951822916666667,0.0,0.0,0.9104817708333334,0.5678172707557678,0.8422385454177856,0.09384943544864655
350,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cncnc1,400.36000000000007,4.308420000000003,0.6836939029381923,83.98,2.0,4.0,4.0,3.54,20.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,3.0,0.6735553741455078,0.17697031795978546,0.7843137383460999,0.1996527777777778,0.11768744140863419,0.08637152777777778,0.0,0.8481987847222222,0.0654296875,0.5101783275604248,0.7282679677009583,0.0739884003996849
143,Cc1cccc(OCc2cn(CCn3c([N+](=O)[O-])cnc3C)nn2)c1,342.35900000000004,2.2788399999999998,0.48212523396569695,100.9,0.0,8.0,7.0,3.42,16.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,1.0,0.0,0.756749153137207,0.18751579523086548,0.8745098114013672,0.19911024305555555,0.12549525499343872,0.07389322916666667,0.0,0.00010850694444444444,0.9259982638888888,0.5626294016838074,0.8102260828018188,0.0831877738237381
221,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC(OCCO)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,570.7210000000002,5.4759000000000055,0.3137015303639765,73.24000000000001,2.0,5.0,14.0,4.319999999999999,33.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,2.0,2.0,2.0,0.598784327507019,0.20747117698192596,0.7411764860153198,0.1999782986111111,0.1318162977695465,0.146484375,0.0,0.853515625,0.0,0.4018314480781555,0.6843886971473694,0.09416741877794266
294,Cc1cccc(N/C(=N\C(=O)C2CCN(C(=O)c3ccccc3)CC2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)c1,586.7370000000002,3.4350200000000024,0.3961415513060641,114.41999999999999,2.0,4.0,6.0,4.54,33.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,6.0,0.0,0.0,0.6669721603393555,0.2338041365146637,0.8235294222831726,0.1999782986111111,0.15259255468845367,0.14453125,0.0,0.19303385416666666,0.6624348958333334,0.46350082755088806,0.763922929763794,0.09569698572158813
112,CC(C)(N)CNC(=O)C[C@@H]1CCC[C@]2(C1)OOC1(O2)C2CC3CC(C2)CC1C3,392.5400000000002,3.247300000000001,0.7178291387774792,82.81,2.0,5.0,4.0,4.02,22.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,1.0,0.0,0.7132370471954346,0.18828362226486206,0.8352941274642944,0.1994357638888889,0.12464257329702377,0.0859375,0.0,0.0927734375,0.8212890625,0.523713231086731,0.7712350487709045,0.08889365941286087
215,CC(=O)O[C@@H](CC=C(C)C)/C(C)=C/C=C/C(C)=C1\C(=O)C[C@H]2[C@@]3(C)CC[C@H](OC(C)=O)[C@](C)(CO)[C@@H]3CC[C@]12C,554.7680000000003,6.829100000000008,0.15309161222983045,89.90000000000002,1.0,6.0,8.0,3.63,34.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.5984830856323242,0.18197327852249146,0.7215686440467834,0.19911024305555555,0.11673275381326675,0.11751302083333333,0.0,0.8824869791666666,0.0,0.4269472062587738,0.6645901799201965,0.07637101411819458
308,C=C(C)/C(C)=C\C[C@@H](C(=O)O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@@H](OC(C)=O)C(C)(C)[C@@H]1CC3,642.8740000000001,6.178300000000007,0.17107848748551918,122.52000000000001,3.0,8.0,7.0,4.47,38.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,0.5769901871681213,0.2048322707414627,0.7254902124404907,0.1999782986111111,0.1307716816663742,0.1558159722222222,0.0,0.8441840277777778,0.0,0.40249866247177124,0.6655842065811157,0.0935131385922432
153,O=c1oc(-c2ccccc2F)cc2c1sc1ccccc12,296.322,4.813800000000002,0.5041573757749539,30.21,0.0,3.0,1.0,3.15,17.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.6786705255508423,0.13236941397190094,0.7686274647712708,0.1999782986111111,0.08350527286529541,0.048285590277777776,0.0,0.9481336805555556,0.0035807291666666665,0.5746392011642456,0.7089120745658875,0.05122663080692291
325,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CCCCCF,316.32900000000006,-0.14040000000000052,0.6073911061458154,104.55000000000001,3.0,6.0,7.0,3.0,14.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.8432023525238037,0.21612389385700226,0.9647058844566345,0.1982421875,0.13620612025260925,0.0740017361111111,0.0,0.0,0.9259982638888888,0.6539624333381653,0.9048407077789307,0.09446519613265991
322,Cc1ncc(C2CCCN2C)c2c1[nH]c1ccccc12,265.36,3.791220000000002,0.7256100341527897,31.92,1.0,2.0,1.0,3.04,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.7237894535064697,0.13099564611911774,0.8156862854957581,0.19053819444444445,0.08792095631361008,0.04188368055555555,0.0,0.4865451388888889,0.4715711805555556,0.6262186765670776,0.7520902156829834,0.04518871381878853
95,O=C1NC(Cc2c[nH]c3ccccc23)C(=O)N2C(c3ccccc3)c3[nH]c4ccccc4c3C[C@@H]12,460.5370000000002,4.233000000000002,0.3766360345841333,80.99000000000001,3.0,2.0,3.0,4.48,29.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,4.0,0.0,0.0,0.667685329914093,0.18943217396736145,0.7921568751335144,0.1990017361111111,0.12670570611953735,0.1013454861111111,0.0,0.8097873263888888,0.0888671875,0.48965147137641907,0.7310458421707153,0.08307762444019318
354,CC(C)[C@H](N)C(=O)Nc1cc(Cc2ccc(O)cc2)cc(C(=O)N2CCC[C@H]2C(=O)NCc2ccccc2C(=O)O)c1,572.6620000000004,3.524000000000001,0.2482285404650836,162.06,5.0,6.0,10.0,4.26,32.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,4.0,0.0,0.0,0.6685883402824402,0.22714658081531525,0.8156862854957581,0.1999782986111111,0.14988993108272552,0.1371527777777778,0.0,0.2680121527777778,0.5948350694444444,0.43728214502334595,0.7591912150382996,0.1039876788854599
149,CCc1ccnc2c(N3CCCC3=O)cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(C(F)(F)F)c3)cc12,604.6730000000002,5.434600000000006,0.21225268919954426,94.56,3.0,5.0,11.0,4.569999999999999,34.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,4.0,0.0,3.0,0.5911900997161865,0.2150232046842575,0.7372549176216125,0.1999782986111111,0.13425570726394653,0.1586371527777778,0.0,0.8413628472222222,0.0,0.3560797870159149,0.6848719716072083,0.109142005443573
139,COc1cnc(-c2ccc(O)c(O)c2)o1,207.18499999999997,1.7613999999999999,0.7336051556918637,75.72,2.0,5.0,2.0,2.55,10.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.7949427366256714,0.1577480584383011,0.8941176533699036,0.1955295138888889,0.10475108027458191,0.04600694444444445,0.0,0.0,0.9539930555555556,0.6370847225189209,0.830460250377655,0.06133992597460747
